bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1_ses-32_T1w	0.49839798062345136	1.954988097169046	0.570984215244782	591.82725625	4.171713333333334	4.18394	4.3198	4.0114	0.26698267851708857	0.3873262615628529	0.3456910599200585	0.3834151029586792	0.07954133152961729	0.0	0.0005941116937505536	8.278085171684062	8.209236465751196	8.315142126830416	188	256	256	2.1768707796852023	5.7385218680442645	6.740444363408393	12.30594044249571	18.345877533094043	29.427487905612832	29.753837996119085	41.488148549650376	1.0	1.0	1.0	0.8536261678120094	15.311790071148335	14.07104032653728	10.327645460143685	3999625.0	0.0	44.01080181263387	14.697947681762066	-0.27402240168631486	146.26680326724988	437.2053477819331	428.7782291714102	391895.59752106026	120.09019545838237	744.4534300286323	196.96974488139395	-0.43937781927575603	83.864036184834	691.8982113546631	687.7766479346901	568544.2125079926	496.5064270272851	914.4281016718596	119.85247401543151	-0.12904396459064316	56.624733093303284	950.6329734058603	969.6573431622237	507429.1906783335	789.6333992518485	1048.464794099331	78.79579721940848	0.21030198091405844	0.5136325165223986	0.5337880784912663	0.6113090328355065
sub-1_ses-33_T1w	0.5246269053371659	1.905448570279712	0.5549394197515297	630.2164950667786	4.321436666666667	4.34412	4.47758	4.14261	0.2665569847002189	0.3859062478533351	0.34753676744644607	0.35610389709472656	0.07373408228158951	0.0	0.0008135510580751486	8.27886376866466	8.207496631672845	8.309238502726934	188	256	256	2.224192122311372	5.93210874250689	6.968963954161563	12.750590997666427	20.016163627812915	32.27747211652008	32.32462297101128	44.68023316870084	1.0	1.0	1.0	0.5944173896576661	14.222860211654409	13.959213904532664	9.593173431232572	4244445.0	0.0	44.73190784081817	15.09133323405215	-0.15530575060240714	143.4373437775912	443.2964166355156	434.54629791900516	391442.1308796492	122.8632778543979	751.6373675949872	195.37239544258085	-0.5655771185640819	85.21628710382174	704.3098397500819	700.7364785391837	566707.9560843918	511.48191826976836	922.5752171203494	118.12592969948449	-0.22080792062286525	56.04532168388465	952.3887015770939	969.9975617025048	510361.91364956653	798.7607747614384	1048.7539826761931	76.07463933051665	0.20908461003250606	0.5169545859399716	0.5381785836319682	0.6287742662861572
sub-1_ses-34_T1w	0.501344504552986	1.9488956108948459	0.5078327443342027	-1.0	4.227503333333333	4.1568	4.4068	4.11891	0.266187048918678	0.38755948377238736	0.34625346730893464	0.34757527709007263	0.06815311014652248	0.0	0.003061705593948587	8.225214117586761	8.156427665241528	8.262765497459945	188	256	256	2.1947983803992592	5.842407457877773	6.865712173316857	12.559930681673539	60.194441895714256	94.2008055854789	95.36737902926193	131.70688960659263	1.0	1.0	1.0	1606.0443050120186	0.0	1.6446187914590087	0.0	4577201.0	0.0	8.7326590269804	4.842098933316023	1.7409375485067295	147.70300641426923	449.89000327487474	444.8958154283464	393096.5160330528	119.16210672259331	762.062675088644	202.7043821040269	-0.3872864657602322	84.77046332069987	700.2390199085221	696.2361124232411	572335.4439871243	507.10219349712133	922.2074822448194	119.1692823893828	0.0984788900147402	54.20556934426579	954.592952506388	973.4427665360272	511336.0406391884	796.3853412643075	1051.1800128743052	77.50375693504895	0.21093481415516804	0.514915373422473	0.5321501860011449	0.6296587598090914
sub-1_ses-35_T1w	0.4989923565403322	2.0085235652963815	0.516619554078462	27327.510107015456	4.249756666666666	4.17636	4.4543	4.11861	0.2652747660440127	0.3889145625696239	0.34581067138636346	0.3665175288915634	0.0737523734569549	0.0	0.003657885448038084	8.309500779140398	8.24403554214303	8.354229431402151	188	256	256	2.2916961690824538	5.878409748766634	6.932716101061193	12.628042385334496	69.9421149973867	106.80338665378747	109.06940835652318	150.4627234183954	1.0	1.0	1.0	427.27326070564106	0.0	1.729252472131627	0.0	3957521.0	0.0	9.782932760193944	4.236030971179376	1.229479991069681	144.55984413819755	455.0334699308513	452.23706898093224	387673.6043798558	138.343135016039	758.5160331241786	197.33701692717483	-0.5555004054430985	85.45825138464319	694.342887120724	690.5774945374578	568361.2976673625	504.1055822856724	907.3466888554394	117.47682052374657	-0.15111487582160743	55.40523209187727	953.583389140292	972.8733686730266	505369.09864667157	796.8889771364629	1048.2100807875395	77.04063515536964	0.21703858013269828	0.5176067325531135	0.5351402068731455	0.64049955396967
sub-1_ses-36_T1w	0.5085124351254507	1.9689719769796101	0.5091200189484901	-1.0	4.258583333333333	4.17706	4.45113	4.14756	0.2647020340483217	0.3884732895678041	0.34682467638387426	0.35527822375297546	0.07674191445112233	0.0	0.003009149023497407	8.229181292549184	8.161706248878973	8.267013474015046	188	256	256	2.2118615007625846	6.02108884375232	6.996911120223419	12.75778301615535	70.34659574272531	108.75793436123561	110.1433221406938	151.32543631812052	1.0	1.0	1.0	1062.3123491453493	0.0	1.7984690741262417	0.0	4524096.0	0.0	9.796636931598186	4.2119709569426655	1.8719741841604929	148.30509658133943	455.8968174133503	452.2688987944275	390726.67260451475	120.58669391646981	769.448778776452	204.47406850952333	-0.5674823821456694	84.73994101772819	703.2589527759245	699.2212016712874	573425.4229449908	515.9195202067494	917.856820832938	116.12859569553656	-0.10660907394752517	54.42613448129485	954.3588022904659	972.894106965512	511947.9050012536	799.0863573588431	1049.2858601175249	76.25879477213864	0.21168156790643153	0.5143217648411677	0.5334604106547551	0.6234943477417421
sub-1_ses-37_T1w	0.5103353509172387	1.9205982894149778	0.5126153565550361	29394.200138504155	4.313626666666667	4.2432	4.51938	4.1783	0.26732362575528223	0.38680885355021016	0.3458675206945076	0.3638734221458435	0.07648840546607971	0.0	0.0019471395676400177	8.207019064400134	8.135537184511909	8.241906804413574	188	256	256	2.195880592253285	5.768398877211476	6.779726792916627	12.374900909285119	64.93522882285872	102.77661470031173	103.78274506248188	143.63639166427524	1.0	1.0	1.0	1538.7434735721592	0.0	1.7772176924543361	0.0	4108542.0	0.0	9.615902714431286	4.431464459477259	1.2066252967903806	143.88342013039653	445.8868622821663	439.2339651659131	395665.9659556759	118.67693938314915	756.2085958197713	200.02609051629045	-0.5400582289781366	85.73902387453826	698.4380102565557	695.2001374214888	572516.1711679624	501.7777357622981	921.7260248959064	120.51863005228763	-0.14194858589029602	55.30905825162342	951.3818505054539	971.5832683816552	511918.8634436775	791.3322292640805	1047.837107554078	78.51233125349941	0.20945228335557006	0.5161433021065216	0.5348564314627836	0.6419812412123801
sub-1_ses-38_T1w	0.5052193760559915	1.9674333912799082	0.5155128752520411	29038.57279348422	4.335973333333333	4.28435	4.51015	4.21342	0.26627571871941547	0.38782444987793835	0.3458998314026461	0.35205692052841187	0.07925032824277878	0.0	0.002727847863945872	8.27134880462378	8.203592610933244	8.309528176274883	188	256	256	2.296443804466941	6.08119399890326	7.096241977301155	12.911088128533262	86.43298733408999	132.64111484130572	134.3283070758943	183.91081905228714	1.0	1.0	1.0	19.339494587024337	0.0	1.588452826911321	0.0	3806635.0	0.0	9.334349611774087	3.4624967001510636	1.083332103939406	142.7891312530533	460.6375821613284	456.81164018437266	391079.6807986776	133.29342390224338	765.7432343326509	198.92106885278127	-0.5329408245857223	82.79268079436716	704.8546116439844	701.0287055373192	569598.5454235405	517.4168780427426	917.351577444002	115.2780342631083	-0.141091297036807	54.10574315070485	953.5987458757077	971.9969827514142	508023.77439381485	800.3864619005471	1046.508496562019	75.28381933647233	0.21130303173446358	0.51439238827827	0.5331318832880229	0.6451770231213872
sub-1_ses-3_T1w	0.5098263968357195	1.9195709298661991	0.5495020058742652	629.5723648553334	4.164315786809552	4.182297360428654	4.296	4.01465	0.26485850030811325	0.3878111903304964	0.34733030936139037	0.3890347182750702	0.09067871272563938	0.0	0.0004351321677382727	8.205662515386814	8.133758777324655	8.237248602218779	188	256	256	2.139966062435234	5.780167386725701	6.654125381943458	12.042242696669438	16.54084037872908	26.762527951687208	26.95179726277793	37.55202345791751	0.9995511174201965	1.0	1.0	0.9592479975448516	16.924482174205814	16.08031879496852	11.415389753878117	4331869.0	0.0	50.038444206118584	16.97281211392966	-0.228440215399615	146.66423024020324	435.42339255991556	427.3082035072148	392261.53086272825	110.78251300007105	747.3827198445797	199.67964274536982	-0.5141176030157704	84.4470276360632	695.4853258496781	691.3704188242555	574357.2927724437	500.8280452899635	918.1108158268034	119.61069130062532	-0.22721144066657306	57.65723849502758	950.6669847165176	970.1011142395437	514404.1769723427	786.3310833312571	1051.103063814342	80.55809833252471	0.2112117863597845	0.5182612460671773	0.5372969893783135	0.597599984682405
sub-1_ses-4_T1w	0.5131446824395597	1.9384151571057597	0.5683446571321255	610.1222880088854	4.23150305502861	4.267249165085832	4.35847	4.06879	0.26650047743653665	0.38698610161793556	0.3465134209455278	0.37686100602149963	0.08234245032072068	0.0	0.000521357499001446	8.306848960924968	8.237817568203162	8.341911646901591	188	256	256	2.1939248931576465	5.8419301966784625	6.87619752367831	12.592737481198819	31.37570484666604	50.15166931431043	50.53814783730488	70.08706935093815	1.000175952911377	1.0	1.0	1.448559712805145	9.058753857537363	12.267977217451836	6.110036626458168	3615583.0	0.0	41.98548103868961	14.459651517707853	-0.04691193339215882	143.27790504949004	440.5025238822271	433.840628169477	389932.83875818655	115.72633592039347	748.7597636505961	197.74609113577026	-0.49702289873301453	84.60377455938566	697.4125566559294	693.461129412055	566222.5847223109	503.9098555371165	917.3463246971369	118.70400598910079	-0.25453028067471495	56.84575815188584	951.7174423466129	969.113469876349	507004.57724049035	795.4819244593382	1049.3567490577698	76.95804947877326	0.21115289524804856	0.5159764735169744	0.5350942058009516	0.6039902115400587
sub-1_ses-5_T1w	0.5064495685440883	1.932608381350744	0.5732850908514975	646.6903688287663	4.197063333333333	4.21433	4.33233	4.04453	0.26766944318900615	0.38649924543096886	0.34583131138002493	0.3721085786819458	0.07716106176376342	0.0	0.00038006117842387773	8.309603393171152	8.240118320294176	8.345793096089995	188	256	256	2.20402410609354	5.778480955491743	6.794308294698014	12.40041982250876	23.388437907053728	37.22265339723481	37.59039143713423	52.160083007114146	1.0	1.0	1.0	2.0588594466308674	12.161232992507752	12.213047174514077	8.202627003192902	3528511.0	0.0	40.18178768455982	13.79988790048102	-0.2687292854513923	142.54526306589747	440.4228348277324	434.1572880372405	391438.9908344728	117.2753968834877	746.3004994019866	196.9836592398618	-0.48813907130475	83.48522108370187	694.9468428241753	690.960478708148	565215.337198406	499.44576513022184	918.0845696479082	119.57465513747407	-0.21736899672179444	56.944151782485626	950.5703828976244	968.2425253093243	505742.67242738954	791.2763900309801	1048.8000817224383	78.0813538508702	0.20953656178791188	0.5152333864775631	0.534374851075122	0.6295608929890628
sub-1_ses-6_T1w	0.5022933268757283	1.9418416048026432	0.5594410868642828	585.7649098855359	4.211803240404209	4.22414972121263	4.3508	4.06046	0.2675630448590955	0.3869724900366431	0.34546446510426143	0.38801683485507965	0.08672735840082169	0.0	0.0004744595098593029	8.226449461492395	8.156474078010241	8.262840578347127	188	256	256	2.191526016547026	5.701128705519852	6.70309979854391	12.216644673564852	15.101697340902312	24.18450722533972	24.463290201169944	34.1036660372678	0.9996994137763977	1.0	1.0	4.4032899689473535	18.634634961145178	15.70544986977107	12.568870279937983	4247145.0	0.0	46.68847476132214	15.708838203210293	-0.3648276314415786	143.71643127568132	436.569629251656	429.55118543468416	395165.46650498325	118.51469008252025	742.7685806527734	196.00526696148492	-0.48206742345995623	85.04711252814889	691.7024972048658	687.9017313942313	571521.992622169	494.7199169546366	915.1744542643428	120.66051568215148	-0.19167973168884256	56.66971179964698	950.3913468813424	970.0413035228848	510218.54152434267	788.2518212776631	1048.4676105435938	79.40317319762259	0.20952173427103413	0.5159843412393899	0.533742664849777	0.610658709605186
sub-1_ses-7_T1w	0.5092338401595591	1.9182649018041087	0.5792923673692155	481.2031263395919	4.177769536622987	4.185528609868959	4.31039	4.03739	0.2691062749163371	0.38599957288920184	0.3448941521944611	0.38586264848709106	0.08499252796173096	0.0	0.0006530170119654308	8.231132114775654	8.16024847925451	8.264082255384277	188	256	256	2.136895164786045	5.691760726668	6.685475166418196	12.227769607800543	18.666124705797976	30.511072872000536	30.68201719890524	42.8688540189172	0.9993003010749817	1.0	1.0	0.9837746840321362	14.801838525331155	14.705745246924787	9.983688369393349	3591006.0	0.0	46.206197157502174	15.56867909776663	-0.27962394287251335	144.47428307119	430.4356207723305	421.73349517583847	397355.86718936486	109.87681819498539	740.7053078114986	197.35781682248538	-0.4137782562992811	84.55810853344107	692.913604260083	689.3525896072388	569957.705623169	494.066020488739	918.1618531942368	121.11401339079116	-0.2277839940676447	57.62293194931734	949.5022302417503	968.5583871603012	509262.4279250911	787.9239353388548	1047.8373097330332	79.20965697616992	0.20585796064953887	0.5150128343921844	0.5354476885941952	0.6097517793279275
sub-1_ses-8_T1w	0.4898247832252155	1.9991328148944507	0.5651114281000038	504.1873993079585	4.111362366614808	4.090707099844422	4.27994	3.96344	0.2661996091046496	0.3887771177613411	0.34502327313400927	0.38102877140045166	0.07596271038055424	0.0	0.0006058274200428941	8.232081215005689	8.165149632159878	8.27261672042918	188	256	256	2.137123806858731	5.624871372595922	6.585233783602985	11.993706171354303	15.933091032643635	25.71357066176311	26.145610395218213	36.79016949124789	1.000396728515625	1.0	1.0	0.772133023073466	17.283688093077263	15.975261259307889	11.657670464366674	4075616.0	0.0	49.30165170133114	16.52586057985127	-0.40211276200999757	147.3857220920407	428.40307929816385	420.3438791781664	392850.7283195674	116.21501081064343	735.907837189734	196.68647311725795	-0.4901180411425696	85.79969268162459	682.7350395288181	678.3706951364875	573747.5512463378	487.03465746715665	903.4833722896874	120.60188740776744	-0.16695891078781244	57.33729462858567	950.5943560175638	970.5914896167815	509176.72115968965	784.9312628656626	1050.5536493174732	80.92498871079744	0.21209490195006098	0.516723886827548	0.5342208180838579	0.6080280266322725
sub-1_ses-9_T1w	0.4959859318179487	1.9705342406378725	0.5656451917561878	469.74437699633756	4.1552999999999995	4.16504	4.30392	3.99694	0.26807255596647483	0.386944152886972	0.34498329114655313	0.37661048769950867	0.07805393338203431	0.0	0.0008953380960934747	8.252641433211897	8.185060879517621	8.291653652943394	188	256	256	2.181843306470092	5.6948262246817425	6.71134364509427	12.257361404130974	15.822598100135306	25.45351329634822	25.780400080785736	36.06508884587368	1.0	1.0	1.0	0.6714111333345536	17.652558028535637	16.061796378487628	11.906469454988837	4419043.0	0.0	48.63003789447248	16.283020215120256	-0.36489330358171124	146.96286262310994	434.8937874694673	426.3376773521304	394686.7092805853	124.17156578600407	740.7832321152091	195.4022710939869	-0.5094198324875383	85.24271394984437	690.0247996909558	685.8413308952004	569702.9068407214	494.16151781380177	912.293772842735	120.43224883553442	-0.13715239300842486	56.57325826012625	953.0039116130274	971.7687395419925	507923.38457968575	791.1346872802824	1052.5605901088566	79.2803402700069	0.20930684454746137	0.5121564420834634	0.5323863579642335	0.612747747341085
sub-2_ses-10_T1w	0.5165819928959556	2.119733572453295	0.5786779266375448	1143.7245185699053	3.9456466666666663	3.71966	4.37092	3.74636	0.26346444790837104	0.39115345417438213	0.3453820979172468	0.3962065279483795	0.08966310918331144	0.0	0.0004530959909034676	7.174678865041468	7.121595727648832	7.224904992544947	188	256	256	2.3184699146297354	6.691745170428836	7.579324758859019	13.727759191518485	31.473257080961712	47.08644888053444	47.91350962073681	65.18082290071426	1.0	1.0	1.0	3.489562246271962	9.75878465136622	11.306812885662952	6.582200221717358	3745508.0	0.0	38.93695905804634	13.400156132406513	2.4198656227096738	146.6108492224033	469.41629479414075	468.8195284679532	445246.4863954416	135.84672382473946	780.5624197199941	202.21051782361718	0.6970141633244658	82.42278679721986	704.856379677597	701.3906029686332	661036.8210786228	535.5686011388898	885.7540138736367	104.81422328286114	1.562701902618027	56.81170407368128	958.1976131404133	970.9208862259984	583684.6936366265	819.8393046110868	1051.452406309545	70.72676909342783	0.2264764542550424	0.5215077922099797	0.5498893695359377	0.5380979294045112
sub-2_ses-11_T1w	0.5297497348680101	2.102680575382077	0.561757107938369	1444.7693332131323	4.0482000000000005	3.84652	4.50534	3.79274	0.2610573625061245	0.3915621970207141	0.34738044047316136	0.3804008364677429	0.08933008760213851	0.0	0.0004972949190288296	7.224656862433031	7.171373344740897	7.273425993544468	188	256	256	2.373197657176813	6.874939479595836	7.79615109462506	14.140316147102533	31.188046736365422	46.41585217851783	47.06219823345836	63.582695785491836	1.0	1.0	1.0	2.789482667718306	10.00924438007819	11.548939591478474	6.751132741570473	4180216.0	0.0	41.462436243891716	14.120360482807095	0.6221781057218636	144.56273960816125	475.8429872960078	476.4943323582411	438252.65816629096	141.24972704052925	785.9983174055815	200.78133285158495	-0.16509409586367685	82.95332671160692	711.7748304312978	709.146381676197	657338.954298732	544.9921266585588	889.1457610279322	103.14939416902996	0.9269151553560002	55.98778249130494	959.4185764600228	971.4232646226883	583168.3886286423	825.4878198802471	1051.7278344482183	68.69877742707774	0.22917396529150996	0.5237520827369204	0.5543438231694485	0.5544470836632357
sub-2_ses-12_T1w	0.5517289825813753	2.0233165890872638	0.5943713785586615	1215.0381607836782	4.272453333333334	4.12242	4.69538	3.99956	0.2598403016192331	0.3906613423322075	0.3494983560485593	0.36036616563796997	0.0806503713130951	0.0	0.0006065501230789438	7.278655827958239	7.221062232374467	7.320647995994169	188	256	256	2.5481324576734314	7.340747117858954	8.172954366956494	14.629983525337101	48.035754917072666	69.3446375840415	69.93850553315396	92.4351240983477	1.0	1.0	1.0	37.88561229869283	6.859651495227616	8.235638589322717	4.626764623448253	3059753.0	0.0	29.558247881010175	10.890193901680384	0.6769988192949552	133.91612632402956	499.06193528944794	502.96173139102757	433101.0355132136	151.12133114039898	800.0471719577909	197.38422515059912	-0.6887978377717054	78.29614955062348	728.2933835994129	726.0778776593506	651153.153859091	566.6460520997643	900.1562128867954	98.91054799590654	0.04182031465934388	55.095672200522436	957.2346049985755	967.8484316132963	582542.8117637035	828.7507945261896	1047.3285856861621	66.1550711404856	0.23018226071969422	0.5265776483855424	0.5567090212890939	0.5689685042098334
sub-2_ses-13_T1w	0.5303275501254956	2.070358512880859	0.5698069193816515	1380.4535594549552	4.0338433333333334	3.82229	4.48169	3.79755	0.2634338383679827	0.38985791448202256	0.34670824714999493	0.3765367716550827	0.08483298867940903	0.0	0.0003399804737400507	7.2139081094406325	7.158159985318907	7.258656647393458	188	256	256	2.3480372648351677	6.830476131724387	7.736217400466484	14.030138804839895	38.46639872876079	58.02473343909605	58.58043451944105	79.2501713904663	1.0	1.0	1.0	5.023957203410603	8.022196742003416	10.323448617599611	5.4108894765377045	4019917.0	0.0	36.0930923037231	12.451234069586741	0.9400066643200438	145.0376706423572	472.0144705491087	471.0240776706487	443010.3638680073	137.54726998880506	782.4269157834351	200.60309651259604	0.07230866322459173	81.99961328900082	713.3606012813956	710.5174243878573	655614.6986335462	544.9933963101357	894.1187423076481	104.0215746039207	0.2748320538672808	55.836312550876045	958.3565391774144	970.4245814029127	583050.9386246941	822.9778431672603	1050.9730497468263	69.16708114622686	0.2258870164771167	0.5220630810630907	0.5535545274608478	0.5563916903372429
sub-2_ses-14_T1w	0.534453464386974	2.042857494248931	0.5685370684769503	1354.6906497292794	4.065170823358378	3.858852470075134	4.5232	3.81346	0.2668167205676578	0.38792621685411577	0.34525706257822636	0.39680933952331543	0.09083914756774902	0.0	0.0004070155765150791	7.18858753107493	7.1316434817373615	7.234877459960749	188	256	256	2.349985689317534	6.536771322378578	7.59450887488473	13.896769612958078	34.050692627879194	51.74003212407075	52.29258044122644	71.08701657172938	0.9994603395462036	1.0	1.0	4.629812915519662	8.945595381963141	10.662924985391928	6.0337123945355415	4090433.0	0.0	36.872686855494976	12.763174443533675	0.7388207026896434	141.4256031815125	466.238280823195	464.9470228254795	450145.15554874437	137.94535056501627	775.0287608578801	197.85078202710386	-0.26680622099691	84.95949053240126	708.8480148413283	706.4870650321245	654468.3813507557	532.8821549713612	896.0222527906299	108.07881910632149	0.2791752057580661	56.22945668662546	958.0594254569654	970.6615098193288	582481.464459679	821.6064665913582	1050.9513863921165	69.8479361492413	0.22375857504783664	0.5230369940863433	0.5543375795053093	0.5464102794500854
sub-2_ses-15_T1w	0.5419534529813953	1.999939062956219	0.5901789482611981	1239.6764658942193	4.132083788617298	3.9404213658518965	4.55374	3.90209	0.2634241293216097	0.3887830610787321	0.34779280959965825	0.3853105306625366	0.08948026001453402	0.0	0.0006277302897037548	7.185514414242319	7.125461210576303	7.22439207167082	188	256	256	2.399099035881599	6.9444731932213895	7.74275750018064	13.884700271438934	43.002466642625436	64.66870682735615	64.96236310971018	87.21591585914895	0.99973064661026	1.0	1.0	13.16859836663209	7.2575256893116125	8.361064235726573	4.895126689225435	3304908.0	0.0	29.58763283677399	10.668833733948048	1.5871741812893028	137.89298809692065	478.373401933953	476.37637957930565	444797.4379567655	137.9310381039977	783.7159793078899	198.5644764789107	-0.2565274926105445	78.82224103075144	718.9385180893058	716.3924964237958	656468.7522519322	550.5468434654176	901.1060744058341	103.16001384840787	1.3160289420756541	56.544393186978446	954.6549944165203	966.1678848322481	587255.8108025328	818.2916842773557	1047.4951478652656	69.58501396006855	0.22727956925223314	0.5272589326587972	0.5570194256643827	0.5470956649883335
sub-2_ses-16_T1w	0.5252177565726767	2.0795085850486896	0.5671802812107984	1142.0995937063299	3.987695541170565	3.7824766235116933	4.43133	3.74928	0.26600503246589663	0.38925323767797704	0.34474172985612644	0.39805057644844055	0.08717331290245056	0.0	0.0002822476135596245	7.19094366055401	7.135545773072234	7.2398163283963495	188	256	256	2.3233905222780633	6.488655453697625	7.442620001462206	13.51581402841093	23.355994761830942	35.46420548973504	36.006186137840054	49.1983581619542	0.999599039554596	1.0	1.0	3.6311075337302468	12.9226598231154	12.001728244909387	8.716201595962048	4211592.0	0.0	40.51192291080952	13.909225391445501	0.9227473937598991	143.55983007721508	461.70606184732407	460.7003597076982	448569.8726569215	137.37224768847227	770.7393333781511	198.2877358621613	-0.07289388885580816	84.86183299334584	702.1815893959077	699.5365597773343	656405.9094592137	526.9619063474238	887.9170013125986	107.80908801758788	0.47469118935628174	57.423932030886036	957.3718535972437	970.444698818028	581345.2190266937	816.8676819652319	1052.7575603686273	71.80062274631325	0.22608405133340956	0.5235945100005117	0.5546393479874727	0.5414012738853503
sub-2_ses-17_T1w	0.5352794942553801	2.074746082773495	0.5878232108943645	1294.2143559524504	4.207206666666667	4.01189	4.66115	3.94858	0.26220424444099105	0.3902436625316723	0.34755209302733664	0.36353224515914917	0.08536234498023987	0.0	0.0006297515748301752	7.24025854531766	7.1851466584129495	7.283381548966631	188	256	256	2.449666325380126	7.202293017867811	8.091319790419623	14.622000028010932	45.973026037629424	68.33975540745351	68.78928984422141	92.05508808758128	1.0	1.0	1.0	6.138422009056532	6.901869509632756	8.19424095652979	4.65524024143815	3344005.0	0.0	29.594027249142528	10.465958113312151	0.945303018307976	136.91695683070174	484.2300055738146	484.3263581059873	439495.2178373812	142.89169234596193	788.3075001053512	197.71092988655462	-0.4464406338354232	78.69923934360467	722.3852807720356	719.9601092878729	654109.2568492463	559.2334056273103	895.5291698221117	99.96254764493355	0.6897574152147845	55.035686739149504	958.8768978595306	969.8014118559659	582551.5264275703	829.1466531325132	1048.0940886437893	66.3247556848486	0.22762955784178454	0.5257756862979451	0.5560734260919707	0.5613255415194037
sub-2_ses-18_T1w	0.5359049637826642	2.049895822210933	0.5678773249235874	1228.7207697674733	3.98664	3.77907	4.42174	3.75911	0.2654090149705964	0.38889700594165716	0.34569397908774646	0.3938150554895401	0.08806274086236954	0.0	0.0003574483941729441	7.138403988357089	7.08029309628227	7.182182980199754	188	256	256	2.3299069298148742	6.631857471184533	7.477980957844321	13.472178472533555	25.368391116251434	38.50858977577267	38.94493518427257	52.95782466079362	1.0	1.0	1.0	2.4570666269145907	11.981898117209852	11.378460547333901	8.081667467951775	4176054.0	0.0	38.34234715998173	13.143923033864251	1.5700490082880743	142.7917933517114	465.71350944579024	463.9667064025998	450910.80727001233	136.78070278465748	775.7185480892658	199.13507530617423	-0.5728303428778072	83.73815263117712	707.2076546548813	704.2899758443236	660708.0129266544	534.7572522684932	891.2317049056292	106.197916032274	0.06318278426888035	57.882477746671654	954.9868131495116	968.5544256046414	587309.1808735568	814.5166283771396	1049.766068994999	71.89287189220914	0.22547288840542049	0.527354182132595	0.5570417112036157	0.5502450980392157
sub-2_ses-19_T1w	0.5198978165214204	2.1182112391278	0.5959775138766117	1022.7631153844967	4.067776666666667	3.85176	4.52834	3.82323	0.2675315722897568	0.3888414539566586	0.3436269737535845	0.3903900980949402	0.0835404604673386	0.0	0.0006802782668427547	7.234871264216656	7.182190697960689	7.285995074540389	188	256	256	2.3438048380433303	6.548259506065084	7.715598200725487	14.254730258068047	41.62088375231216	63.2703435780512	64.1755507214346	87.63542483394043	1.0	1.0	1.0	24.785071544755926	7.268108795099167	8.814219145122596	4.902264885604382	3262178.0	0.0	32.795531544834375	11.941441190699543	0.3418473200039043	141.268114618668	462.8515817692833	461.74370903521776	448517.48392094544	134.5640684105456	769.8417489975691	197.0058201074563	-0.21937977861145574	84.68726766947827	704.6961172395812	701.9236614368856	651893.8646385705	530.1892554759979	888.8612939417362	107.19231918250854	0.7445451281462896	55.84483593196449	959.9363427649481	972.2308239899576	576091.6528700395	826.1557411961257	1050.8842511102557	68.20402509007266	0.2220221333860201	0.5197726317364827	0.549112810195186	0.5451023579499611
sub-2_ses-1_T1w	0.5503278234881508	2.0301509248770087	0.5779690064675911	1181.208576511345	4.132153333333333	3.90299	4.60096	3.89251	0.26087267794504776	0.3902025679581483	0.34892475409680407	0.3917461633682251	0.09207447618246078	0.0	0.00038799862642340476	7.238046913079127	7.179784385611573	7.284372597984894	188	256	256	2.46776297680916	6.765846158244261	7.614965562996178	13.611287553935112	35.23622689102883	51.68458463448254	52.48236624784065	70.5262872180106	1.0	1.0	1.0	2.6737702718743392	8.991830408391973	11.109854708262048	6.064897445961833	3920839.0	0.0	38.698355784639716	13.260717991984835	0.9604136508712648	138.02687895927576	482.1749805115141	483.6216953229159	436988.3448582173	154.14691122807562	785.0193907339126	195.975523788053	0.13609494840823633	84.07589650892393	711.8502301536372	709.3774972073734	653629.1024212802	542.3619203325361	892.4942992813885	104.84674613795346	0.8117859077512724	58.24150051323937	955.5438915835866	967.9822614006698	584484.5538210851	817.8067804798484	1050.7665722239763	71.1160813772969	0.2336241793024625	0.5294963187689976	0.5585436731939634	0.562187097697039
