Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	mI	Lac	NAA	NAAG	PCh	PCr	PE	sI	Tau	CrCH2	PCh_GPC	Cr_PCr	NAA_NAAG	Glu_Gln	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
0	4.24014627084868	4.33077535144698	1.33273299772668	1.08512140252063	1.25262336398354	3.32657277088911	14.3695644041471	8.20516854702398	0.366562263491308	11.3448188391791	1.42659883120348	1.20488125902551	4.50232325400803	3.06439578772976	0.14565387953297	2.34502746048082	0	2.29000266154614	8.833098605455	12.7714176703826	17.6969463632559	7.22038648373718	0	1.37723834980619	8.82015159394096	1.00177501589898	14.9966852743585	3.06358659951014	5.89250861532827	3.30067874786103
0	4.7183765086486	2.51495698660262	1.12153487240387	2.44941274081278	2.30214048484055	2.01245110221387	14.3048293465769	7.47932671401801	0	11.9695121447316	0.619028988015123	0	7.43724892659738	2.46155056410719	0.211198125322807	0.500887507949491	2.66789356011223	2.44941274081278	9.95139672498037	12.5885411327467	16.3172804487908	6.27768220787101	0	1.22268339985732	9.0701907538059	1.44844691313342	12.6476118727796	4.02004707510997	7.3061604350177	3.83959810213302
1.34487082102109	4.49584974825101	5.48386856441632	0.801096337431335	1.59490998088602	1.99464896138206	3.0919081871971	14.2449494183245	8.41474829590753	0.632785187748792	11.6903422089601	1.03899767400185	1.01876796851116	4.60913609899887	2.14758553489168	0.238710524790145	0	0	2.61367794939719	10.0930046634152	12.729339882962	17.3368576055216	1.88459936351271	0	0.236282960131262	10.3252416824483	0.419159497767103	14.1300446911373	4.14628043737188	7.48580021977503	3.29582361854326
0.869877336099682	4.34776830405916	5.34306981420112	0.406212486253061	1.79316109469479	2.39843388297624	2.61448713761681	15.3648659142891	8.69068147880055	0.357661193075404	11.58191098753	0.809188219627611	1.05437225017478	3.97877847590897	0	0.0174784655439564	0.678908916267566	0	2.84753334486956	9.32184829011008	12.3910992071576	17.9793530519059	10.5752808423133	0	2.93897161368749	5.46525723536489	1.73328116644234	10.6982774516967	1.52936573509619	5.27267043909352	3.18981996177204
0	3.85497267830594	4.98702699756497	1.2162098941003	1.23482122315174	1.66854610887213	3.26021933687965	14.0458891162961	8.51751519980024	0.818898478263143	11.5722007288945	1.45896635998858	1.47919606547927	4.4926129953725	0	0.199060302028392	0.911955123520318	0	2.71401728863101	9.47963999293747	13.0311670888831	17.3061084531757	2.29485779086391	0	0	9.40681305317098	0.681336480926449	14.5734798354933	4.8972071051863	8.40099209617386	4.69652842671866
0.335813111145459	4.66173333327467	5.05176205513518	0.812424972506122	1.57548946361496	1.36833727939029	2.90741327312201	14.4472464732314	7.97616828086936	0.958078852039092	12.3182722673911	0.805951466749101	1.04061605044111	5.27347962731314	1.61109374527857	0.350378499098756	1.69767688477873	0	2.61610551405607	10.3252416824483	13.1242237341402	17.3546597463534	7.34500146955983	0	0.862594642123034	7.76173340266805	1.28256332810976	11.3351085805436	3.53696170799229	6.34969995941787	4.00952762825481
0.123805797603025	3.40587321641262	4.95223190412098	1.21378232944142	0.679718104487194	1.32383192731077	3.38078838160416	14.3056385347965	9.11226854122653	0.59637171786555	12.1378232944142	1.10696948445057	1.95742630327919	4.94656758658359	0	0.326912040729555	2.46397812876608	0	2.63714440776639	9.89879949070457	13.2447927788647	17.6864269164007	2.866144673921	0	0.28807100618743	8.73599601909969	0.50817020192614	14.7773952668394	3.01665368277174	8.65184044425842	4.06212486253061
0.307491523458492	4.09206482665683	5.05985393733145	0.572096071276721	0.825371984020164	1.38290266734359	3.17039944450098	14.0491258691746	9.24497540924546	0.602036035402943	12.1637173174423	0.761446114669582	1.6734012381899	4.55249292362494	2.48987215179416	0.288880194407057	2.41623602380805	0	2.49796403399044	9.61234686095639	12.9243542438922	17.2187161254559	0.109240409649728	0	0	11.3804231208427	0.036575307527168	16.1700081928186	4.70542949713456	8.7068652431931	4.43192387890043
0.415922744888592	3.80318463224977	4.36152450379283	0.811615784286494	0.651396516800227	2.06423914827004	3.04821202333721	14.0394156105391	8.51589682336098	0.253275912743442	12.2818587975079	1.0988776022543	1.86436965802202	5.62952244394929	3.40425483997336	0.0568050130178583	0.593134964987039	0	2.51657536304187	9.99104694774212	13.3807363997622	17.0876276338763	11.7073351615723	0	3.22704261987491	5.38919354271989	1.9606630561577	10.2297574725323	1.50266252384847	4.53469078279313	2.96648401315482
0.285643441528547	3.81451326732456	2.7811799108601	0.661106775435759	1.60542942774118	1.81824592950324	2.43565654107911	12.8838948329108	7.62093465245284	0	11.4524408723896	1.14661970721233	0.636021940627303	7.47528077291987	3.66724101135233	0.0568859318398211	0	2.1305925822795	2.24064218014886	10.25646068378	12.5990605796019	15.3195513739899	21.857792188581	0	6.01874197759017	3.48921960303426	4.26280354099826	6.49049870963307	0.956460475599837	4.143852872713	3.28125823058996
